[-0.5692656, 1.5649424, -0.78048617, 2.0891786, 0.0, 0.0, 0.0, 0.0, -0.37536404, 0.78110385, -0.3787024, 1.9830593, -0.11928009, 1.0248258, 0.0, 0.0, -0.025841612, 0.810164, -0.0961016, 1.0736684, -0.50230545, 1.2747793, -0.3000916, 1.287592, -0.19557339, 0.9782099, -0.12494681, 1.3412366, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[-2.80905, 0.5434913, -0.114674725, 1.5991971, -0.42879626, 1.5927284, -1.1172893, 1.6487862, -1.8738286, 0.7131221, 0.1587424, 1.730059, -0.47571322, 1.2298006, 0.0, 0.0, -0.19897752, 1.6800612, 0.0, 0.0, -0.21742441, 1.4794912, 0.21048242, 1.8095531, -0.46542555, 1.1188302, 0.21775357, 1.4730428, -0.16170451, 1.6831868, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[-0.49553174, 1.2449868, -0.8410086, 2.4859283, 0.0, 0.0, 0.0, 0.0, -0.3880241, 0.7199214, -0.23845421, 1.4936084, -0.10228286, 1.178335, 0.0, 0.0, -0.1771248, 1.3850546, -0.018642645, 0.76337683, -0.5195881, 1.415772, -0.23206852, 0.9939018, -0.20578086, 1.1064715, -0.17760453, 1.6158899, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[-1.1804364, 1.4021207, -2.03768, 0.35823184, -1.7743529, 0.8435004, -1.3324054, 1.2189453, -0.9701335, 1.4879637, -0.5242959, 2.0440626, -1.0232623, 1.4498957, -1.4330685, 0.9724828, -0.77589333, 1.6430625, -0.7900734, 1.5304525, -1.1783453, 1.4150827, -0.90350085, 1.5474914, -1.0260884, 1.7148412, -1.3691163, 1.4228699, -0.94329095, 1.2629608, -0.8444222, 1.2684768, -0.30192262, 0.9327214, -0.730596, 1.0781158, -0.70007366, 0.8683005, -0.95688033, 0.96653736]
[-0.79395556, 1.0659293, -0.75727993, 1.0244888, -1.3260765, 0.8216729, -1.215115, 0.87387145, -0.9633691, 0.96190125, 2.8875473, 3.0434086, -0.46468663, 1.1718289, -1.0762218, 0.9258557, 1.91814, 2.636099, -0.5676415, 1.074485, -1.0793624, 0.8920232, -1.0923188, 0.8876886, -0.8878634, 0.9985363, -0.8600381, 1.0087184, -0.65766215, 1.1691248, -0.6264327, 1.1634308, -0.8676993, 1.0051279, -0.40662196, 1.1868877, -0.5598443, 1.1111728, -1.0424982, 0.98795104]
[-1.4000088, 1.0824801, -1.7986203, 0.37889236, -1.53417, 0.82416964, -1.526284, 0.85153985, -1.1236955, 1.2414964, -1.1038675, 1.3294952, -1.2558007, 1.305459, -1.4007066, 1.0333278, -0.9456365, 1.4274455, -1.0645573, 1.4442031, -1.2827693, 1.2354481, -1.1653994, 1.3258588, -1.0171329, 1.4412262, -1.1243526, 1.2903327, -1.1401057, 1.2250801, -1.1632843, 1.2462697, -0.9878368, 1.39709, -1.1872578, 1.1254678, -0.94494975, 1.0709168, -1.1351885, 0.8288124]
[-1.2050405, 1.3264933, -2.756183, 0.045329448, -1.7318639, 0.71775854, -1.520109, 0.8890932, -0.96150565, 1.6713859, 0.051299307, 2.4987245, -0.9080572, 1.3116214, -1.437677, 1.1131395, -0.60273045, 1.6590562, -0.72220457, 1.5653675, -0.9740907, 1.5926229, -0.793813, 1.6854013, -0.89208657, 1.8020355, -1.4077636, 1.1755501, -0.8245754, 1.3980399, -0.70349026, 1.3548197, -0.4850205, 1.2260625, -1.010032, 1.2682755, -0.8288477, 1.2689333, -0.8189497, 1.0602616]
[0.49401397, 1.6115229, -3.512276, -0.88609034, -1.333203, 0.44806334, -1.5318804, 0.23407419, 0.01676566, 1.2332655, 0.016321814, 1.0870216, -0.14549255, 1.2959898, -0.97148323, 0.7233061, -0.2542704, 1.5053958, -0.93298966, 0.82319653, -0.8820448, 0.7971158, -0.58130586, 0.9728116, -0.20574413, 1.551022, -0.7812073, 1.1278803, -0.0009878902, 1.5196092, -0.6121191, 0.90800023, 0.16429551, 1.5331392, 0.05628839, 1.5549403, -0.13801512, 1.2027862, -0.4790004, 1.0929551]
[-1.4000088, 1.0824801, -1.7986203, 0.37889236, -1.53417, 0.82416964, -1.526284, 0.85153985, -1.1236955, 1.2414964, -1.1038675, 1.3294952, -1.2558007, 1.305459, -1.4007066, 1.0333278, -0.9456365, 1.4274455, -1.0645573, 1.4442031, -1.2827693, 1.2354481, -1.1653994, 1.3258588, -1.0171329, 1.4412262, -1.1243526, 1.2903327, -1.1401057, 1.2250801, -1.1632843, 1.2462697, -0.9878368, 1.39709, -1.1872578, 1.1254678, -0.94494975, 1.0709168, -1.1351885, 0.8288124]
[-0.79733425, 1.4303832, -0.7733005, 1.5804346, -0.5028501, 1.8415874, -0.5487283, 1.0606827, -0.73930925, 1.6572498, -0.4620109, 2.2957213, -0.21403927, 1.2243396, 0.0, 0.0, -0.19157802, 1.2957301, -0.23338759, 1.5674227, -0.6082655, 1.5077645, -0.42857495, 1.8392519, -0.3631447, 1.796474, -0.3640944, 1.7715067, -0.36431023, 1.2698675, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[-1.7196232, -0.1051585, -1.3971126, 0.41076428, -1.6763598, -0.014299276, -2.0585017, 0.17870511, -1.7151047, 0.23408228, -2.048658, 0.122970566, -1.2662401, -0.10051143, 0.0, 0.0, -0.9211916, 0.3186592, 0.0, 0.0, -1.4890245, 0.036041025, -1.6946665, 0.25849178, 0.0, 0.0, -1.793504, 0.40965354, -0.9294906, 0.072642766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[-3.5573878, 2.9567904, 2.221504, 1.1690258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.34360778, 3.532929, 1.5582739, 0.8372523, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4313062, 0.870719, 0.0, 0.0, 0.0, 0.0, 0.99427396, 1.4050555, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[-0.79733425, 1.4303832, -0.7733005, 1.5804346, -0.5028501, 1.8415874, -0.5487283, 1.0606827, -0.73930925, 1.6572498, -0.4620109, 2.2957213, -0.21403927, 1.2243396, 0.0, 0.0, -0.19157802, 1.2957301, -0.23338759, 1.5674227, -0.6082655, 1.5077645, -0.42857495, 1.8392519, -0.3631447, 1.796474, -0.3640944, 1.7715067, -0.36431023, 1.2698675, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[-0.050676655, 1.0938458, -0.2214188, 2.3971841, 0.0, 0.0, 0.0, 0.0, -0.205598, 1.1497328, 0.21775806, 1.4336281, 0.26848668, 0.7283932, 0.0, 0.0, 0.1699563, 1.0902784, 0.20149247, 0.85975075, -0.03000072, 1.7617887, 0.034349475, 1.0112153, 0.030190637, 0.84325427, 0.2579627, 1.9501963, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[-1.268107, 1.1635303, -1.5302281, 0.97831124, -1.3196216, 1.1761779, -1.375377, 1.1149968, -1.21563, 1.3238443, -1.0106484, 1.4194449, -1.0847191, 1.4030515, -1.2337773, 1.1160892, -0.92947644, 1.5862753, -0.988659, 1.5502363, -1.1894552, 1.3674016, -1.1041056, 1.5395344, -0.9950964, 1.5653434, -1.0132161, 1.4573896, -0.9767088, 1.1769749, -1.1266568, 1.2837628, -0.9383451, 1.4869797, -1.0342273, 1.2714933, -0.93515354, 1.2306606, -0.99527776, 1.0548006]
[-1.5462576, 0.83580995, -1.4092104, 0.73485345, -1.4565151, 0.9519588, -1.477431, 0.91806036, -1.3149937, 1.0459356, -1.2538496, 1.2760676, -1.3238237, 1.144012, -1.3933809, 1.0923387, -1.1279844, 1.352075, -1.2149175, 1.1794171, -1.4439341, 1.0809488, -1.3122277, 1.2879026, -1.2985579, 1.3647436, -1.1721534, 1.2795017, -1.30449, 1.1783799, -1.3086802, 1.1475803, -1.0609629, 1.2210486, -1.2013744, 1.083017, -1.3556463, 1.1898694, -1.3029163, 0.98936385]
[-0.74919945, 1.1830633, -1.3414348, 2.5950496, 0.0, 0.0, 0.0, 0.0, -0.51676726, 0.7189501, -0.3864875, 1.0980947, 0.008139386, 0.28026018, 0.0, 0.0, -0.24202174, 0.9784406, -0.018434765, 0.47471645, -0.5762666, 0.92622626, -0.3497393, 0.87597704, -0.17043716, 0.6208769, -0.3793053, 1.4333594, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[-0.7729664, 0.78490764, -1.9048263, 2.6261709, 0.0, 0.0, 0.0, 0.0, -0.529589, 0.5572645, -0.5610063, 1.0145783, -0.14826603, 0.34370768, 0.0, 0.0, -0.35332108, 0.91360706, -0.18514614, 0.58993626, -1.0207825, 1.2056804, -0.15725757, 0.35445943, -0.2858937, 0.6643968, -0.54523104, 1.2942015, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[-0.54403836, 0.9355784, -1.2137792, 2.6544397, 0.0, 0.0, 0.0, 0.0, -0.54232097, 0.8993175, -0.48540983, 1.5726336, -0.13490511, 0.71071404, 0.0, 0.0, -0.019081002, 0.57625026, 0.0076296013, 0.47404394, -0.6325862, 1.2271168, -0.29453716, 0.8270156, -0.13022332, 0.5786079, -0.19040883, 1.1868047, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[-0.104652904, 1.2906111, -3.2674341, -0.63833874, -2.8463595, -0.35652223, -2.744534, -0.27490157, 0.26941705, 1.4520981, 1.1789598, 2.0886934, -0.13078879, 1.1501827, -1.8101424, 0.17979144, 0.16366255, 1.4409058, -0.24826941, 1.2226297, -0.3688343, 0.8489517, 0.4684114, 1.6261202, 0.490498, 1.7213492, -2.714292, -0.22922246, 0.7140308, 2.0622778, -0.02957988, 1.0492878, 0.93225425, 2.052267, -0.45987052, 1.1851286, -0.94569653, 0.778024, -0.5167384, 1.6336558]
[-1.3125017, 1.4002844, -2.0527678, 0.21059209, -1.8834202, 0.9404408, -1.2796984, 1.1617529, -1.1842117, 1.5828385, -0.38693365, 2.135975, -0.9184854, 1.4131225, -1.3829416, 1.0243756, -0.8138711, 1.6843672, -0.80688614, 1.620737, -1.1130537, 1.4397025, -0.7272053, 1.2853403, -1.079087, 1.7096407, -1.2590057, 1.3866134, -0.86940366, 1.2997127, -0.77685875, 1.2626249, -0.6059718, 1.1900575, -0.8983265, 1.2234911, -0.76610357, 0.9732057, -0.94872147, 1.0786736]
[-0.88302004, 1.3768367, -1.9870695, 0.6870834, -1.4253173, 1.0490588, -1.2324922, 1.2095368, -0.92532676, 1.4818715, -0.81240195, 1.6068345, -0.7121761, 1.5162648, -1.167865, 1.2899513, -0.6238694, 1.6847816, -0.7099696, 1.5693762, -1.0132204, 1.5281024, -0.8109226, 1.6279104, -0.7615451, 1.4567761, -0.979948, 1.568104, -0.82938886, 1.3396374, -0.8991687, 1.4840925, -0.5530417, 1.3835377, -0.7680969, 1.3359036, -0.8343018, 1.3824525, -0.9546928, 1.2428423]
[-1.2085067, 0.8493461, -1.342603, 0.73273426, -1.0196261, 0.5926906, -1.2203186, 0.7375426, -1.3506613, 1.1942027, -1.0035381, 1.0303028, -1.2981088, 1.2851351, -0.9737893, 0.65408844, -0.9759026, 1.3551373, -0.9217053, 1.1414255, -1.7307289, 1.5778767, -1.8998132, 2.1512773, -1.5850232, 1.8462502, -0.72342867, 0.9597266, -1.7716687, 1.8757538, 0.0, 0.0, -1.1981887, 1.6177311, -1.1923689, 1.2672309, 0.0, 0.0, -1.3793633, 1.1973388]
[-1.0617532, 0.83236843, -2.397377, -0.1928361, -1.423875, 0.7670522, -1.8093882, 0.43682802, -0.87819594, 1.1485909, 0.45417193, 2.6122684, -0.7994696, 1.383507, -1.701993, 0.3694806, -0.6036459, 1.4765859, -0.56148005, 1.2977836, -0.99466294, 1.0364922, -0.7599079, 1.192682, -0.93554866, 1.2244548, -1.2341446, 0.9496527, -1.2420293, 1.0952603, -0.75201774, 1.1193775, -1.080363, 1.308401, -0.9594672, 1.081178, -1.4074627, 1.030526, -1.0525905, 1.034529]
